standard_symbol,stock_name
SEHK:70566,"HAINAN HAIYAO CO.,LTD (A #000566)"
SEHK:08219,HANVEY GROUP HOLDINGS LIMITED
SEHK:08427,WS-SK TARGET GROUP LIMITED
SEHK:77450,"WUXI LEAD INTELLIGENT EQUIPMENT CO.,LTD (A #300450)"
SEHK:03808,SINOTRUK (HONG KONG) LIMITED
SEHK:90662,"SHANGHAI FOREIGN SERVICE HOLDING GROUP CO., LTD. (A #600662)"
SEHK:00321,TEXWINCA HOLDINGS LIMITED
SEHK:02192,"MEDLIVE TECHNOLOGY CO., LTD."
SEHK:31058,CHINA MERCHANTS CSI STAR&CHINEXT 50 ETF (A #588300)
SEHK:03868,XINYI ENERGY HOLDINGS LIMITED
SEHK:03798,HOMELAND INTERACTIVE TECHNOLOGY LTD.
SEHK:06628,TRANSCENTA HOLDING LIMITED
SEHK:91339,"BROS EASTERN CO., LTD. (A #601339)"
SEHK:00676,PEGASUS INTERNATIONAL HOLDINGS LIMITED
SEHK:06922,"CRYOFOCUS MEDTECH (SHANGHAI) CO., LTD."
SEHK:93588,"BEIJING GEOENVIRON ENGINEERING & TECHNOLOGY, INC. (A #603588)"
SEHK:30249,NEXCHIP SEMICONDUCTOR CORPORATION (A #688249)
SEHK:00329,OCI INTERNATIONAL HOLDINGS LIMITED
SEHK:93379,"ZHEJIANG SANMEI CHEMICAL INDUSTRY CO., LTD. (A #603379)"
SEHK:01617,NANFANG COMMUNICATION HOLDINGS LIMITED
SEHK:90787,"CMST DEVELOPMENT CO.,LTD. (A #600787)"
SEHK:77293,"SHENYANG BLUE SILVER INDUSTRY AUTOMATIC EQUIPMENT CO.,LTD. (A #300293)"
SEHK:01072,DONGFANG ELECTRIC CORPORATION LIMITED
SEHK:77245,"SHANGHAI DRAGONNET TECHNOLOGY CO., LTD. (A #300245)"
SEHK:70534,"WEDGE INDUSTRIAL CO.,LTD. (A #000534)"
SEHK:02286,CHEN XING DEVELOPMENT HOLDINGS LIMITED
SEHK:71979,"CHINA MERCHANTS SHEKOU INDUSTRIAL ZONE HOLDINGS CO.,LTD (A #001979)"
SEHK:00300,"MIDEA GROUP CO., LTD."
SEHK:02837,GLOBAL X HANG SENG TECH ETF
SEHK:03047,SSIF DCE IRON ORE FUTURES INDEX ETF -HKD TRADED UNITS
SEHK:02168,KAISA PROSPERITY HOLDINGS LIMITED
SEHK:08057,MADISON HOLDINGS GROUP LIMITED
SEHK:93012,"SHANGHAI CHUANGLI GROUP CO.,LTD. (A #603012)"
SEHK:90655,"SHANGHAI YUYUAN TOURIST MART (GROUP) CO.,LTD. (A #600655)"
SEHK:90496,"CHANGJIANG & JINGGONG STEEL BUILDING (GROUP) CO.,LTD (A #600496)"
SEHK:02314,LEE & MAN PAPER MANUFACTURING LIMITED
SEHK:08627,ORANGE TOUR CULTURAL HOLDING LIMITED
SEHK:01121,GOLDEN SOLAR NEW ENERGY TECHNOLOGY HOLDINGS LIMITED
SEHK:90089,"TBEA CO.,LTD. (A #600089)"
SEHK:31326,YINHUA 5G ETF (A #159994)
SEHK:01570,WEIYE HOLDINGS LIMITED
SEHK:93067,"HUBEI ZHENHUA CHEMICAL CO.,LTD (A #603067)"
SEHK:78266,"SUZHOU YOURBEST NEW-TYPE MATERIALS CO.,LTD. (A #301266)"
SEHK:31073,HUATAI-PB STAR 50 ETF (A #588090)
SEHK:01013,WAI CHUN GROUP HOLDINGS LIMITED
SEHK:78536,SIGMASTAR TECHNOLOGY LTD. (A #301536)
SEHK:90329,TIANJIN PHARMACEUTICAL DA REN TANG GROUP CORPORATION LIMITED (A #600329)
SEHK:06966,CHINA WAN TONG YUAN (HOLDINGS) LIMITED
SEHK:00184,KECK SENG INVESTMENTS (HONG KONG) LTD
SEHK:93708,"JIAJIAYUE GROUP CO., LTD. (A #603708)"
SEHK:77662,"BEIJING CAREER INTERNATIONAL CO., LTD. (A #300662)"
SEHK:30102,"SHAANXI SIRUI ADVANCED MATERIALS CO.,LTD. (A #688102)"
SEHK:77729,LOCTEK ERGONOMIC TECHNOLOGY CORP. (A #300729)
SEHK:02369,COOLPAD GROUP LIMITED
SEHK:06908,HG SEMICONDUCTOR LIMITED
SEHK:90682,"NANJING XINJIEKOU DEPARTMENT STORE CO.,LTD (A #600682)"
SEHK:70961,"JIANGSU ZHONGNAN CONSTRUCTION GROUP CO.,LTD (A #000961)"
SEHK:90685,CSSC OFFSHORE & MARINE ENGINEERING (GROUP) COMPANY LIMITED (A #600685)
SEHK:08213,STARGLORY HOLDINGS COMPANY LIMITED
SEHK:90546,"SHANXI COAL INTERNATIONAL ENERGY GROUP CO.,LTD (A #600546)"
SEHK:83128,HANG SENG CHINA A INDUSTRY TOP INDEX ETF -RMB TRADED UNITS
SEHK:72218,"SHENZHEN TOPRAYSOLAR CO., LTD. (A #002218)"
SEHK:72961,"RUIDA FUTURES CO.,LTD. (A #002961)"
SEHK:00458,TRISTATE HOLDINGS LTD
SEHK:93195,"GONEO GROUP CO., LTD. (A #603195)"
SEHK:01713,"SICHUAN ENERGY INVESTMENT DEVELOPMENT CO., LTD."
SEHK:70821,"J.S. CORRUGATING MACHINERY CO., LTD (A #000821)"
SEHK:70531,"GUANGZHOU HENGYUN ENTERPRISES HOLDING CO.,LTD (A #000531)"
SEHK:80020,SENSETIME GROUP INC. -RMB TRADED SHARES
SEHK:03086,CHINAAMC NASDAQ 100 ETF -HKD TRADED UNITS
SEHK:02195,UNITY ENTERPRISE HOLDINGS LIMITED
SEHK:02166,SMART-CORE HOLDINGS LIMITED
SEHK:72335,"KEHUA DATA CO., LTD. (A #002335)"
SEHK:93920,"OLYMPIC CIRCUIT TECHNOLOGY CO.,LTD (A #603920)"
SEHK:01317,CHINA MAPLE LEAF EDUCATIONAL SYSTEMS LIMITED
SEHK:70032,"SHENZHEN SED INDUSTRY CO.,LTD (A #000032)"
SEHK:78392,"GUANGDONG HUICHENG VACUUM TECHNOLOGY CO., LTD. (A #301392)"
SEHK:01952,EVEREST MEDICINES LIMITED
SEHK:02361,SINOHEALTH HOLDINGS LIMITED
SEHK:31323,CHINEXT MG ETF (A #159967)
SEHK:90650,"SHANGHAI JIN JIANG ONLINE NETWORK SERVICE CO., LTD. (A #600650)"
SEHK:90135,"LUCKY FILM COMPANY,LIMITED (A #600135)"
SEHK:09960,"KINDSTAR GLOBALGENE TECHNOLOGY, INC."
SEHK:77595,OVCTEK CHINA INC (A #300595)
SEHK:90239,"YUNNAN METROPOLITAN REAL ESTATE DEVELOPMENT CO.,LTD (A #600239)"
SEHK:77848,"MIRACLL CHEMICALS CO.,LTD. (A #300848)"
SEHK:78236,"ISOFTSTONE INFORMATION TECHNOLOGY (GROUP) CO., LTD. (A #301236)"
SEHK:93456,"ZHEJIANG JIUZHOU PHARMACEUTICAL CO.,LTD (A #603456)"
SEHK:78486,"SHENZHEN ZESUM TECHNOLOGY CO., LTD. (A #301486)"
SEHK:78308,"SHENZHEN LONGSYS ELECTRONICS CO., LTD. (A #301308)"
SEHK:90605,"SHANGHAI HUITONG ENERGY CO.,LTD. (A #600605)"
SEHK:03908,CHINA INTERNATIONAL CAPITAL CORPORATION LIMITED
SEHK:30337,"RIGOL TECHNOLOGIES CO., LTD. (A #688337)"
SEHK:31018,CHINA SOUTHERN CSI SWS NON-FERROUS METAL ETF (A #512400)
SEHK:72596,"HAINAN RUIZE NEW BUILDING MATERIAL CO.,LTD. (A #002596)"
SEHK:77791,"SIRIO PHARMA CO., LTD. (A #300791)"
SEHK:00765,PERFECTECH INTERNATIONAL HOLDINGS LTD.
SEHK:00012,HENDERSON LAND DEVELOPMENT CO LTD
SEHK:00093,ZERO FINTECH GROUP LIMITED
SEHK:02563,"BEIJING BIOSTAR PHARMACEUTICALS CO., LTD."
SEHK:30798,"SHANGHAI AWINIC TECHNOLOGY CO.,LTD (A #688798)"
SEHK:30652,"BEIJING JINGYI AUTOMATION EQUIPMENT CO., LTD. (A #688652)"
SEHK:01907,CHINA RISUN GROUP LIMITED
SEHK:00256,CITYCHAMP WATCH & JEWELLERY GROUP LIMITED
SEHK:90734,"FUJIAN START GROUP CO.,LTD (A #600734)"
SEHK:93661,"HENGLIN HOME FURNISHINGS CO.,LTD (A #603661)"
SEHK:93110,"NEW EAST NEW MATERIALS CO.,LTD (A #603110)"
SEHK:31363,RARE METALS (A #159671)
SEHK:72741,"GUANGDONG GUANGHUA SCI-TECH CO.,LTD. (A #002741)"
SEHK:30543,"JIANGXI GUOKE DEFENCE GROUP CO.,LTD. (A #688543)"
SEHK:08429,SV VISION LIMITED
SEHK:00875,CONGYU INTELLIGENT AGRICULTURAL HOLDINGS LIMITED
SEHK:77411,"ZHEJIANG JINDUN FANS CO.,LTD. (A #300411)"
SEHK:03830,KIDDIELAND INTERNATIONAL LIMITED
SEHK:77842,"WUXI DK ELECTRONIC MATERIALS CO.,LTD. (A #300842)"
SEHK:70557,"NINGXIA WESTERN VENTURE INDUSTRIAL CO., LTD. (A #000557)"
SEHK:08293,SINGASIA HOLDINGS LIMITED
SEHK:90871,SINOPEC OILFIELD SERVICE CORPORATION (A #600871)
SEHK:90941,CHINA MOBILE LIMITED (A #600941)
SEHK:02789,YUANDA CHINA HOLDINGS LIMITED
SEHK:72073,"MESNAC CO.,LTD (A #002073)"
SEHK:73012,"GUANGDONG DONGPENG HOLDINGS CO., LTD. (A #003012)"
SEHK:06823,HKT TRUST AND HKT LIMITED
SEHK:03145,CHINAAMC ASIA HIGH DIVIDEND ETF
SEHK:77083,GUANGDONG CREATE CENTURY INTELLIGENT EQUIPMENT GP CORPORATION LTD (A #300083)
SEHK:01094,CHERISH SUNSHINE INTERNATIONAL LIMITED
SEHK:72317,"GUANGDONG ZHONGSHENG PHARMACEUTICAL CO.,LTD. (A #002317)"
SEHK:01360,NOVA GROUP HOLDINGS LIMITED
SEHK:00144,CHINA MERCHANTS PORT HOLDINGS COMPANY LIMITED
SEHK:08130,DADI INTERNATIONAL GROUP LIMITED
SEHK:93727,BOMESC OFFSHORE ENGINEERING COMPANY LIMITED (A #603727)
SEHK:31043,FULLGOAL CSI CONSUMER 50 INDEX ETF (A #515650)
SEHK:03007,XTRACKERS MSCI CHINA A UCITS ETF
SEHK:00018,ORIENTAL ENTERPRISE HOLDINGS LIMITED
SEHK:93610,KEESON TECHNOLOGY CORPORATION LIMITED (A #603610)
SEHK:03328,"BANK OF COMMUNICATIONS CO., LTD."
SEHK:00424,MECOM POWER AND CONSTRUCTION LIMITED WARRANTS 2024 MAY
SEHK:31107,FULLGOAL CSI TECH 50 STRATEGY INDEX ETF (A #515750)
SEHK:00066,MTR CORPORATION LIMITED
SEHK:02846,ISHARES CORE CSI 300 ETF
SEHK:30031,"TRANSWARP TECHNOLOGY (SHANGHAI) CO.,LTD. (A #688031)"
SEHK:90200,"JIANGSU WUZHONG PHARMACEUTICAL DEVELOPMENT CO., LTD.(A #600200)"
SEHK:72387,VISIONOX TECHNOLOGY INC. (A #002387)
SEHK:72938,"AVARY HOLDING (SHENZHEN) CO., LIMITED (A #002938)"
SEHK:03989,CAPITAL ENVIRONMENT HOLDINGS LIMITED
SEHK:93112,"SHANXI HUAXIANG GROUP CO., LTD (A #603112)"
SEHK:03606,"FUYAO GLASS INDUSTRY GROUP CO., LTD"
SEHK:93300,"ZHEJIANG HAIKONG NANKEHUATIE DIGITAL INTELLIGENCE & TECH CO.,LTD (A #603300)"
SEHK:08320,ALLIED SUSTAINABILITY AND ENVIRONMENTAL CONSULTANTS GROUP LIMITED
SEHK:90482,"CHINA SHIPBUILDING INDUSTRY GROUP POWER CO., LTD. (A #600482)"
SEHK:08418,OPTIMA AUTOMOBILE GROUP HOLDINGS LIMITED
SEHK:02826,GLOBAL X CHINA CLOUD COMPUTING ETF -HKD TRADED UNITS
SEHK:09803,PREMIA CSI CAIXIN CHINA BEDROCK ECONOMY ETF-USD TRADED UNITS
SEHK:02100,BAIOO FAMILY INTERACTIVE LIMITED
SEHK:90518,"KANGMEI PHARMACEUTICAL CO., LTD (A #600518)"
SEHK:77442,RANGE INTELLIGENT COMPUTING TECHNOLOGY GROUP COMPANY LIMITED (A #300442)
SEHK:90125,"CHINA RAILWAY TIELONG CONTAINER LOGISTICS CO., LTD (A #600125)"
SEHK:00027,GALAXY ENTERTAINMENT GROUP LIMITED
SEHK:71330,"BONA FILM GROUP CO., LTD. (A #001330)"
SEHK:77168,"WONDERS INFORMATION CO.,LTD. (A #300168)"
SEHK:01949,PLATT NERA INTERNATIONAL LIMITED
SEHK:72705,"GUANGDONG XINBAO ELECTRICAL APPLIANCES HOLDINGS CO.,LTD (A #002705)"
SEHK:90039,"SICHUAN ROAD & BRIDGE GROUP CO.,LTD. (A #600039)"
SEHK:70546,"JINYUAN EP CO.,LTD. (A #000546)"
SEHK:70951,"SINOTRUK JINAN TRUCK CO., LTD. (A #000951)"
SEHK:77228,"ZHANGJIAGANG FURUI SPECIAL EQUIPMENT CO.,LTD (A #300228)"
SEHK:31071,ICBCCS STAR 50 ETF (A #588050)
SEHK:70863,"SANXIANG IMPRESSION CO.,LTD (A #000863)"
SEHK:30206,"PRIMARIUS TECHNOLOGIES CO., LTD. (A #688206)"
SEHK:72227,"SHENZHEN AUTO ELECTRIC POWER PLANT CO., LTD. (A #002227)"
SEHK:00222,MIN XIN HOLDINGS LIMITED
SEHK:03988,BANK OF CHINA LIMITED
SEHK:03405,FUBON NYSE FACTSET ASIA BATTERY AND ENERGY STORAGE TECHNOLOGY INDEX ETF
SEHK:93050,"SHIJIAZHUANG KELIN ELECTRIC CO., LTD. (A #603050)"
SEHK:90963,"YUEYANG FOREST & PAPER CO., LTD. (A #600963)"
SEHK:02901,CROCODILE GARMENTS LIMITED -OLD
SEHK:77114,AVIC CHENGDU AIRCRAFT COMPANY LIMITED (A #300114)
SEHK:72221,"ORIENTAL ENERGY CO., LTD. (A #002221)"
SEHK:30213,"SMARTSENS TECHNOLOGY (SHANGHAI) CO., LTD. (A #688213)"
SEHK:90138,"CHINA CYTS TOURS HOLDING CO.,LTD. (A #600138)"
SEHK:72913,"AOSHIKANG TECHNOLOGY CO., LTD (A #002913)"
SEHK:91288,AGRICULTURAL BANK OF CHINA LIMITED (A #601288)
SEHK:72620,"SHENZHEN RUIHE CONSTRUCTION DECORATION CO.,LTD. (A #002620)"
SEHK:93877,"NINGBO PEACEBIRD FASHION CO., LTD. (A #603877)"
SEHK:78263,"GUANGDONG TAIENKANG PHARMACEUTICAL CO., LTD. (A #301263)"
SEHK:02490,"LC LOGISTICS, INC."
SEHK:08079,WISDOMCOME GROUP HOLDINGS LIMITED
SEHK:72093,"GUOMAI TECHNOLOGIES, INC (A #002093)"
SEHK:06158,ZHENRO PROPERTIES GROUP LIMITED
SEHK:07300,CSOP HANG SENG INDEX DAILY (-1X) INVERSE PRODUCT
SEHK:07801,INTERRA ACQUISITION CORPORATION
SEHK:78311,"KSEC INTELLIGENT TECHNOLOGY CO., LTD. (A #301311)"
SEHK:01759,SINO GAS HOLDINGS GROUP LIMITED
SEHK:08619,KING OF CATERING (GLOBAL) HOLDINGS LTD.
SEHK:03072,NIKKO AM GLOBAL INTERNET ETF-HKD TRADED UNITS
SEHK:08659,YIK WO INTERNATIONAL HOLDINGS LIMITED
SEHK:09882,BEST LINKING GROUP HOLDINGS LIMITED
SEHK:71696,"CHONGQING ZONGSHEN POWER MACHINERY CO., LTD (A #001696)"
SEHK:72475,"LUXSHARE PRECISION INDUSTRY CO.,LTD. (A #002475)"
SEHK:93068,BEKEN CORPORATION (A #603068)
SEHK:77341,"MOTIC (XIAMEN) ELECTRIC GROUP CO.,LTD (A #300341)"
SEHK:93939,"YIFENG PHARMACY CHAIN CO., LTD. (A #603939)"
SEHK:72884,"GUANGDONG LINGXIAO PUMP INDUSTRY CO., LTD. (A #002884)"
SEHK:06639,ARRAIL GROUP LIMITED
SEHK:31115,PING AN CSI HEALTH CARE INNOV INDEX ETF (A #516820)
SEHK:01270,LANGHAM HOSPITALITY INVESTMENTS AND LANGHAM HOSPITALITY INVESTMENTS LIMITED
SEHK:02956,GRAPHEX GROUP LIMITED -OLD
SEHK:93466,"SHANGHAI FENGYUZHU CULTURE TECHNOLOGY CO., LTD. (#603466)"
SEHK:93188,"JIANGSU YABANG DYESTUFF CO.,LTD. (A #603188)"
SEHK:01349,"SHANGHAI FUDAN-ZHANGJIANG BIO-PHARMACEUTICAL CO., LTD."
SEHK:01286,IMPRO PRECISION INDUSTRIES LIMITED
SEHK:02436,LX TECHNOLOGY GROUP LIMITED
SEHK:70703,"HENGYI PETROCHEMICAL CO., LTD (A #000703)"
SEHK:77209,"YOUKESHU TECHNOLOGY CO.,LTD. (A #300209)"
SEHK:00288,WH GROUP LIMITED
SEHK:00700,TENCENT HOLDINGS LIMITED -HKD TRADED SHARES
SEHK:31050,HARVEST CSI RARE EARTH INDUSTRY ETF (A #516150)
SEHK:91168,"WESTERN MINING CO., LTD. (A #601168)"
SEHK:77552,"VANJEE TECHNOLOGY CO., LTD. (A #300552)"
SEHK:90097,"SHANGHAI KAICHUANG MARINE INTERNATIONAL CO.,LTD. (A #600097)"
SEHK:90132,CHONG QING BREWERY CO.LTD (A #600132)
SEHK:00014,HYSAN DEVELOPMENT COMPANY LIMITED
SEHK:00770,SHANGHAI INTERNATIONAL SHANGHAI GROWTH INVESTMENT LIMITED
SEHK:77624,"WONDERSHARE TECHNOLOGY GROUP CO.,LTD (A #300624)"
SEHK:08452,"FY FINANCIAL (SHENZHEN) CO., LTD."
SEHK:01065,TIANJIN CAPITAL ENVIRONMENTAL PROTECTION GROUP COMPANY LIMITED
SEHK:83151,PREMIA CHINA STAR50 ETF-RMB TRADED UNITS
SEHK:09982,CENTRAL CHINA MANAGEMENT COMPANY LIMITED
SEHK:01890,CHINA KEPEI EDUCATION GROUP LIMITED
SEHK:71287,"SHENZHEN CECPORT TECHNOLOGIES CO., LTD. (A #001287)"
SEHK:93156,"HEBEI YANGYUAN ZHIHUI BEVERAGE CO.,LTD. (A #603156)"
SEHK:02216,BRONCUS HOLDING CORPORATION
SEHK:00763,ZTE CORPORATION
SEHK:95098,"SHANGHAI ACTION EDUCATION TECHNOLOGY CO., LTD. (A #605098)"
SEHK:02329,GLORY HEALTH INDUSTRY LIMITED
SEHK:90529,"SHANDONG PHARMACEUTICAL GLASS CO.,LTD (A #600529)"
SEHK:78091,"SHENZHEN URBAN TRANSPORT PLANNING CENTER CO., LTD. (A #301091)"
SEHK:00351,ASIA ENERGY LOGISTICS GROUP LIMITED
SEHK:02633,JACOBSON PHARMA CORPORATION LIMITED
SEHK:72384,"SUZHOU DONGSHAN PRECISION MANUFACTURING CO., LTD (A #002384)"
SEHK:02113,CENTURY GROUP INTERNATIONAL HOLDINGS LIMITED
SEHK:72124,"TECH-BANK FOOD CO.,LTD. (A #002124)"
SEHK:00185,ZENSUN ENTERPRISES LIMITED
SEHK:30006,ZHEJIANG HANGKE TECHNOLOGY INCORPORATED COMPANY (A #688006)
SEHK:77773,"LAKALA PAYMENT CO., LTD. (A #300773)"
SEHK:01481,SMART GLOBE HOLDINGS LIMITED
SEHK:02511,"HIGHTIDE THERAPEUTICS, INC."
SEHK:77019,"CHENGDU GUIBAO SCIENCE & TECHNOLOGY CO.,LTD (A #300019)"
SEHK:72262,"JIANGSU NHWA PHARMACEUTICAL CO.,LTD (A #002262)"
SEHK:90909,"HUAAN SECURITIES CO., LTD. (A #600909)"
SEHK:08080,NORTH ASIA STRATEGIC HOLDINGS LIMITED
SEHK:77353,"KYLAND TECHNOLOGY CO.,LTD. (A #300353)"
SEHK:01968,HINGTEX HOLDINGS LIMITED
SEHK:90708,"BRIGHT REAL ESTATE GROUP CO., LIMITED (A #600708)"
SEHK:01611,SINOHOPE TECHNOLOGY HOLDINGS LIMITED
SEHK:72278,SHANGHAI SK PETROLEUM & CHEMICAL EQUIPMENT CORPORATION LTD (A #002278)
SEHK:90556,"INMYSHOW DIGITAL TECHNOLOGY (GROUP) CO., LTD. (A #600556)"
SEHK:01623,HILONG HOLDING LIMITED
SEHK:72003,"ZHEJIANG WEIXING INDUSTRIAL DEVELOPMENT CO., LTD (A #002003)"
SEHK:01808,ENTERPRISE DEVELOPMENT HOLDINGS LIMITED
SEHK:00819,TIANNENG POWER INTERNATIONAL LIMITED
SEHK:30660,"SHANGHAI ELECTRIC WIND POWER GROUP CO., LTD. (A #688660)"
SEHK:31153,MAXWEALTH CSI SH-SZ-HK GOLD IND EQ ETF (A #517520)
SEHK:77329,"HAILUN PIANO CO.,LTD. (A #300329)"
SEHK:70762,"TIBET MINERAL DEVELOPMENT CO.,LTD (A #000762)"
SEHK:04801,INTERRA ACQUISITION CORPORATION WARRANTS 2025
SEHK:72349,"JINGHUA PHARMACEUTICAL GROUP CO., LTD. (A #002349)"
SEHK:93970,"SINO-AGRI LEADING BIOSCIENCES CO.,LTD (A #603970)"
SEHK:30502,MLOPTIC CORP. (A #688502)
SEHK:08133,JISHENG GROUP HOLDINGS LIMITED
SEHK:90023,"ZHEJIANG ZHENENG ELECTRIC POWER CO.,LTD (A #600023)"
SEHK:90551,"TIME PUBLISHING & MEDIA CO., LTD. (A #600551)"
SEHK:01891,HENG HUP HOLDINGS LIMITED
SEHK:77125,"LINGDA GROUP CO.,LTD. (A #300125)"
SEHK:03869,HOSPITAL CORPORATION OF CHINA LIMITED
SEHK:01673,HUAZHANG TECHNOLOGY HOLDING LIMITED
SEHK:72838,"SHANDONG DAWN POLYMER CO.,LTD. (A #002838)"
SEHK:01432,CHINA SHENGMU ORGANIC MILK LIMITED
SEHK:90826,DLG EXHIBITIONS & EVENTS CORPORATION LIMITED (A #600826)
SEHK:06198,"QINGDAO PORT INTERNATIONAL CO., LTD."
SEHK:30059,"ZHUZHOU HUARUI PRECISION CUTTING TOOLS.CO.,LTD (A #688059)"
SEHK:06182,TWINTEK INVESTMENT HOLDINGS LIMITED
SEHK:00980,"LIANHUA SUPERMARKET HOLDINGS CO., LTD."
SEHK:77011,"BEIJING DINGHAN TECHNOLOGY GROUP CO., LTD. (A #300011)"
SEHK:31074,CPIC STAR 50 ETF (A #588180)
SEHK:02376,"LUSHANG LIFE SERVICES CO., LTD."
SEHK:00938,MAN SANG INTERNATIONAL LIMITED
SEHK:02985,HUABANG TECHNOLOGY HOLDINGS LIMITED-OLD
SEHK:90660,"FUYAO GLASS INDUSTRY GROUP CO.,LTD (A #600660)"
SEHK:31369,STAR&CHINEXT 50 ETF (A #159782)
SEHK:00656,FOSUN INTERNATIONAL LIMITED
SEHK:01110,KINGWORLD MEDICINES GROUP LIMITED
SEHK:72583,HYTERA COMMUNICATIONS CORPORATION LIMITED (A #002583)
SEHK:07348,CSOP FTSE CHINA A50 INDEX DAILY (-1X) INVERSE PRODUCT
SEHK:00476,EV DYNAMICS (HOLDINGS) LIMITED
SEHK:02460,CHINA RESOURCES BEVERAGE (HOLDINGS) COMPANY LIMITED
SEHK:77896,"IMEIK TECHNOLOGY DEVELOPMENT CO.,LTD. (A #300896)"
SEHK:01163,ADTIGER CORPORATIONS LIMITED
SEHK:72765,"LANDAI TECHNOLOGY GROUP CORP., LTD. (A #002765)"
SEHK:77078,"HANGZHOU CENTURY CO.,LTD. (A #300078)"
SEHK:01932,CPM GROUP LIMITED
SEHK:31156,HWABAO S&P DIV OPPORTUNITIES IDX ETF (A #562060)
SEHK:03818,"CHINA DONGXIANG (GROUP) CO., LTD."
SEHK:72612,"LANCY CO.,LTD. (A #002612)"
SEHK:30595,"CHIPSEA TECHNOLOGIES (SHENZHEN) CORP., LTD. (A #688595)"
SEHK:72427,"ZHEJIANG UNIFULL INDUSTRIAL FIBRE CO.,LTD (A #002427)"
SEHK:70919,"JINLING PHARMACEUTICAL CO.,LTD (A #000919)"
SEHK:77272,"CANATURE HEALTH TECHNOLOGY GROUP CO.,LTD (A #300272)"
SEHK:30169,"BEIJING ROBOROCK TECHNOLOGY CO ., LTD. (A #688169)"
SEHK:82822,CSOP FTSE CHINA A50 ETF-RMB TRADED UNITS
SEHK:93132,JINHUI MINING INCORPORATION LIMITED (A #603132)
SEHK:77185,"TONGYU HEAVY INDUSTRY CO.,LTD. (A #300185)"
SEHK:06680,"JL MAG RARE-EARTH CO., LTD."
SEHK:01371,CHINA ECOTOURISM GROUP LIMITED
SEHK:70936,"JIANGSU HUAXICUN CO., LTD. (A #000936)"
SEHK:90888,"XINJIANG JOINWORLD CO.,LTD. (A #600888)"
SEHK:00060,HONG KONG FOOD INVESTMENT HOLDINGS LIMITED
SEHK:77032,"JINLONG MACHINERY & ELECTRONIC CO., LTD (A #300032)"
SEHK:06830,HUAZHONG IN-VEHICLE HOLDINGS COMPANY LIMITED
SEHK:06990,"SICHUAN KELUN-BIOTECH BIOPHARMACEUTICAL CO., LTD."
SEHK:01076,IMPERIAL PACIFIC INTERNATIONAL HOLDINGS LIMITED
SEHK:00979,GREEN ENERGY GROUP LIMITED
SEHK:93260,"HOSHINE SILICON INDUSTRY CO., LTD. (A #603260)"
SEHK:78152,"TIANLI LITHIUM ENERGY GROUP CO.,LTD. (A #301152)"
SEHK:30121,"SHANGHAI SUPEZET ENGINEERING TECHNOLOGY CORP., LTD. (A #688121)"
SEHK:01566,CA CULTURAL TECHNOLOGY GROUP LIMITED
SEHK:07200,CSOP HANG SENG INDEX DAILY (2X) LEVERAGED PRODUCT
SEHK:72435,"CHANGJIANGRUNFA HEALTH INDUSTRY CO., LTD. (A #002435)"
SEHK:93711,"XIANGPIAOPIAO FOOD CO., LTD. (A #603711)"
SEHK:91865,"FLAT GLASS GROUP CO.,LTD. (A #601865)"
SEHK:01739,QEEKA HOME (CAYMAN) INC.
SEHK:90339,"CHINA PETROLEUM ENGINEERING CO., LTD. (A #600339)"
SEHK:00388,HONG KONG EXCHANGES AND CLEARING LIMITED -HKD TRADED SHARES
SEHK:01682,HANG PIN LIVING TECHNOLOGY COMPANY LIMITED
SEHK:03322,WIN HANVERKY HOLDINGS LIMITED
SEHK:93229,"ZHEJIANG AUSUN PHARMACEUTICAL CO., LTD. (A #603229)"
SEHK:00769,CHINA RARE EARTH HOLDINGS LIMITED
SEHK:30391,"HI-TREND TECHNOLOGY (SHANGHAI) CO.,LTD (A #688391)"
SEHK:00088,TAI CHEUNG HOLDINGS LTD
SEHK:01075,CAPINFO COMPANY LIMITED
SEHK:30506,"SICHUAN BIOKIN PHARMACEUTICAL CO., LTD. (A #688506)"
SEHK:77058,"BLUEFOCUS INTELLIGENT COMMUNICATIONS GROUP CO., LTD. (A #300058)"
SEHK:06618,JD HEALTH INTERNATIONAL INC. -HKD TRADED SHARES
SEHK:01833,PING AN HEALTHCARE AND TECHNOLOGY COMPANY LIMITED
SEHK:00855,CHINA WATER AFFAIRS GROUP LIMITED
SEHK:06888,FREETECH ROAD RECYCLING TECHNOLOGY (HOLDINGS) LIMITED
SEHK:72033,"LIJIANG YULONG TOURISM CO.,LTD. (A #002033)"
SEHK:77758,"ANSHAN HIFICHEM CO.,LTD. (A #300758)"
SEHK:01298,YUNNAN ENERGY INTERNATIONAL CO. LIMITED
SEHK:91098,"CHINA SOUTH PUBLISHING & MEDIA GROUP CO.,LTD. (A #601098)"
SEHK:01707,GEOTECH HOLDINGS LTD.
SEHK:01668,CHINA SOUTH CITY HOLDINGS LIMITED
SEHK:93626,"KUNSHANKERSEN SCIENCE & TECHNOLOGY CO.,LTD. (A #603626)"
SEHK:00396,HING LEE (HK) HOLDINGS LIMITED
SEHK:09989,"SHENZHEN HEPALINK PHARMACEUTICAL GROUP CO., LTD."
SEHK:01228,CANBRIDGE PHARMACEUTICALS INC.
SEHK:01002,V.S. INTERNATIONAL GROUP LIMITED
